row_id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
HTL22352,2,0,2,0,Not Selected,0,Room_Type 1,36,2018,5,22,Offline,0,0,0,92.88,0,Canceled
HTL22353,2,0,0,3,Meal Plan 1,0,Room_Type 4,86,2018,3,10,Online,0,0,0,87.3,2,Not_Canceled
HTL22354,3,0,0,4,Meal Plan 1,0,Room_Type 4,55,2017,10,28,Offline,0,0,0,112.5,1,Not_Canceled
HTL22355,2,0,1,5,Meal Plan 1,0,Room_Type 1,147,2018,7,18,Online,0,0,0,78.76,0,Canceled
HTL22356,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,17,Online,0,0,0,137.0,2,Not_Canceled
HTL22357,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
HTL22358,2,0,0,2,Not Selected,0,Room_Type 1,26,2018,8,31,Online,0,0,0,110.0,1,Not_Canceled
HTL22359,1,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,91.0,0,Not_Canceled
HTL22360,2,0,2,2,Meal Plan 1,0,Room_Type 4,85,2018,5,15,Online,0,0,0,132.6,1,Not_Canceled
HTL22361,2,0,0,3,Meal Plan 1,0,Room_Type 1,32,2018,4,13,Online,0,0,0,108.3,0,Canceled
HTL22362,2,0,1,4,Meal Plan 1,0,Room_Type 4,129,2018,5,11,Online,0,0,0,112.03,1,Canceled
HTL22363,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,60.0,0,Canceled
HTL22364,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,9,30,Online,0,0,0,106.2,0,Canceled
HTL22365,2,0,1,2,Meal Plan 2,1,Room_Type 1,15,2018,2,12,Offline,0,0,0,111.8,0,Not_Canceled
HTL22366,2,0,2,2,Meal Plan 1,0,Room_Type 1,240,2018,9,3,Online,0,0,0,95.63,1,Canceled
HTL22367,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,1,14,Online,0,0,0,66.7,0,Not_Canceled
HTL22368,2,1,2,2,Meal Plan 1,0,Room_Type 1,69,2018,4,23,Online,0,0,0,110.5,1,Not_Canceled
HTL22369,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,3,24,Online,0,0,0,112.2,0,Canceled
HTL22370,2,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,8,5,Online,0,0,0,151.0,1,Not_Canceled
HTL22371,2,0,2,0,Meal Plan 1,0,Room_Type 1,223,2017,10,4,Online,0,0,0,89.25,2,Not_Canceled
HTL22372,2,0,0,3,Meal Plan 1,0,Room_Type 1,47,2018,9,22,Online,0,0,0,104.88,0,Not_Canceled
HTL22373,2,1,0,3,Meal Plan 1,0,Room_Type 1,36,2018,9,6,Online,0,0,0,99.68,0,Not_Canceled
HTL22374,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,107.0,1,Not_Canceled
HTL22375,2,0,0,2,Not Selected,0,Room_Type 1,129,2018,3,25,Online,0,0,0,72.75,0,Not_Canceled
HTL22376,2,0,0,2,Not Selected,0,Room_Type 1,79,2018,5,24,Online,0,0,0,116.1,1,Not_Canceled
HTL22377,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
HTL22378,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,20,Online,0,0,0,107.03,0,Not_Canceled
HTL22379,2,0,1,3,Meal Plan 1,0,Room_Type 1,143,2018,9,22,Online,0,0,0,129.6,0,Canceled
HTL22380,2,0,0,1,Meal Plan 1,1,Room_Type 1,9,2018,9,8,Online,0,0,0,168.0,3,Not_Canceled
HTL22381,2,0,0,3,Meal Plan 1,0,Room_Type 1,126,2018,3,24,Offline,0,0,0,55.0,0,Not_Canceled
HTL22382,2,2,1,3,Meal Plan 1,0,Room_Type 6,14,2018,9,1,Online,0,0,0,210.0,1,Not_Canceled
HTL22383,2,1,2,5,Meal Plan 1,0,Room_Type 1,170,2018,8,3,Online,0,0,0,114.75,2,Canceled
HTL22384,2,0,0,4,Meal Plan 1,0,Room_Type 1,135,2017,10,7,Online,0,0,0,89.25,0,Canceled
HTL22385,2,1,0,1,Meal Plan 1,0,Room_Type 1,18,2018,8,20,Online,0,0,0,125.0,1,Not_Canceled
HTL22386,1,0,1,2,Meal Plan 1,0,Room_Type 1,150,2018,1,18,Offline,0,0,0,71.0,0,Not_Canceled
HTL22387,2,0,1,3,Meal Plan 1,0,Room_Type 1,55,2018,2,1,Online,0,0,0,75.95,0,Not_Canceled
HTL22388,0,2,2,2,Meal Plan 1,0,Room_Type 2,65,2018,2,27,Online,0,0,0,65.66,0,Canceled
HTL22389,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90.0,0,Canceled
HTL22390,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,13,Offline,0,0,0,72.8,0,Not_Canceled
HTL22391,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,19,Offline,0,0,0,80.75,0,Not_Canceled
HTL22392,1,0,0,0,Meal Plan 1,0,Room_Type 4,1,2017,10,22,Complementary,0,0,0,0.0,0,Not_Canceled
HTL22393,2,0,2,1,Meal Plan 1,0,Room_Type 1,17,2018,2,14,Online,0,0,0,91.0,1,Canceled
HTL22394,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
HTL22395,2,0,0,2,Meal Plan 1,0,Room_Type 4,8,2018,6,10,Online,0,0,0,156.0,0,Canceled
HTL22396,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,20,Complementary,1,0,2,0.0,0,Not_Canceled
HTL22397,2,0,0,1,Meal Plan 1,0,Room_Type 4,28,2018,5,20,Online,0,0,0,156.0,2,Not_Canceled
HTL22398,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,9,3,Online,0,0,0,105.0,0,Not_Canceled
HTL22399,3,0,1,0,Meal Plan 1,0,Room_Type 4,64,2018,7,25,Online,0,0,0,137.7,0,Not_Canceled
HTL22400,2,0,2,3,Not Selected,0,Room_Type 1,71,2018,3,12,Online,0,0,0,45.9,0,Not_Canceled
HTL22401,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,Online,0,0,0,144.0,0,Canceled
HTL22402,1,0,1,0,Meal Plan 1,0,Room_Type 1,25,2018,9,12,Online,0,0,0,108.0,2,Not_Canceled
HTL22403,2,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,78.0,0,Canceled
HTL22404,3,0,0,3,Meal Plan 1,0,Room_Type 1,246,2018,7,20,Offline,0,0,0,96.73,1,Canceled
HTL22405,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,8,29,Offline,0,0,0,80.0,0,Not_Canceled
HTL22406,2,0,0,2,Meal Plan 1,1,Room_Type 1,33,2018,3,24,Online,0,0,0,135.9,0,Not_Canceled
HTL22407,2,0,1,5,Not Selected,0,Room_Type 1,82,2018,3,29,Online,0,0,0,72.25,1,Not_Canceled
HTL22408,1,0,2,1,Meal Plan 1,0,Room_Type 1,6,2017,10,11,Online,0,0,0,97.02,1,Not_Canceled
HTL22409,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
HTL22410,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
HTL22411,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
HTL22412,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Online,0,0,0,115.0,1,Canceled
HTL22413,2,0,0,2,Meal Plan 1,0,Room_Type 2,238,2018,8,5,Online,0,0,0,86.75,0,Canceled
HTL22414,1,0,2,0,Meal Plan 1,1,Room_Type 1,6,2018,8,28,Corporate,0,0,0,67.0,1,Not_Canceled
HTL22415,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,0,Not_Canceled
HTL22416,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
HTL22417,2,0,0,3,Meal Plan 1,0,Room_Type 4,36,2018,9,28,Online,0,0,0,147.6,2,Not_Canceled
HTL22418,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,8,16,Online,0,0,0,184.5,2,Not_Canceled
HTL22419,2,0,0,1,Not Selected,0,Room_Type 1,5,2018,4,19,Online,0,0,0,89.0,0,Not_Canceled
HTL22420,3,0,0,1,Meal Plan 2,0,Room_Type 4,133,2018,7,23,Online,0,0,0,189.0,0,Canceled
HTL22421,2,0,0,3,Meal Plan 1,0,Room_Type 1,197,2018,8,24,Offline,0,0,0,72.25,1,Not_Canceled
HTL22422,3,0,1,4,Meal Plan 1,0,Room_Type 1,184,2018,7,11,Offline,0,0,0,96.9,1,Not_Canceled
HTL22423,2,0,0,2,Meal Plan 1,0,Room_Type 4,37,2017,10,22,Online,0,0,0,105.3,2,Not_Canceled
HTL22424,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,9,24,Offline,0,0,0,77.0,0,Not_Canceled
HTL22425,2,0,1,1,Not Selected,0,Room_Type 4,0,2018,8,20,Online,0,0,0,96.6,1,Not_Canceled
HTL22426,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
HTL22427,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120.0,0,Not_Canceled
HTL22428,2,0,1,2,Meal Plan 1,0,Room_Type 1,135,2017,9,14,Offline,0,0,0,90.0,0,Not_Canceled
HTL22429,2,0,0,1,Meal Plan 1,0,Room_Type 1,16,2017,9,4,Online,0,0,0,105.0,2,Not_Canceled
HTL22430,2,0,2,3,Meal Plan 1,0,Room_Type 1,20,2018,5,29,Online,0,0,0,110.15,1,Not_Canceled
HTL22431,2,2,0,1,Meal Plan 1,0,Room_Type 6,142,2018,8,27,Online,0,0,0,168.3,2,Canceled
HTL22432,2,0,0,3,Meal Plan 1,0,Room_Type 4,16,2018,4,12,Online,0,0,0,144.67,2,Not_Canceled
HTL22433,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,2,26,Offline,0,0,0,62.0,2,Not_Canceled
HTL22434,1,0,1,2,Meal Plan 1,0,Room_Type 1,2,2017,10,12,Complementary,0,0,0,0.0,0,Not_Canceled
HTL22435,1,0,2,0,Meal Plan 1,0,Room_Type 1,12,2018,5,29,Online,0,0,0,81.62,1,Not_Canceled
HTL22436,3,0,1,3,Meal Plan 1,0,Room_Type 4,111,2018,8,8,Online,0,0,0,146.7,1,Canceled
HTL22437,2,1,2,1,Meal Plan 1,0,Room_Type 1,126,2018,8,6,Online,0,0,0,130.5,0,Canceled
HTL22438,1,0,2,0,Meal Plan 1,0,Room_Type 1,126,2018,6,26,Online,0,0,0,90.9,1,Not_Canceled
HTL22439,1,0,1,4,Meal Plan 1,0,Room_Type 1,141,2018,7,6,Online,0,0,0,107.95,0,Not_Canceled
HTL22440,2,0,2,1,Meal Plan 1,0,Room_Type 1,34,2018,5,1,Online,0,0,0,126.9,0,Canceled
HTL22441,2,0,1,1,Meal Plan 1,0,Room_Type 1,55,2017,12,28,Online,0,0,0,106.0,0,Not_Canceled
HTL22442,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled
HTL22443,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled
HTL22444,2,1,0,2,Meal Plan 1,0,Room_Type 1,32,2018,4,20,Online,0,0,0,126.0,2,Not_Canceled
HTL22445,2,0,0,3,Meal Plan 1,0,Room_Type 4,3,2017,10,22,Offline,0,0,0,72.25,0,Not_Canceled
HTL22446,2,0,2,3,Meal Plan 1,0,Room_Type 1,24,2017,11,27,Offline,0,0,0,46.4,0,Not_Canceled
HTL22447,1,0,2,1,Not Selected,0,Room_Type 1,76,2018,7,24,Online,0,0,0,94.0,0,Not_Canceled
HTL22448,3,0,0,2,Meal Plan 1,0,Room_Type 4,72,2018,4,13,Online,0,0,0,137.7,2,Not_Canceled
HTL22449,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,4,Corporate,0,0,0,89.0,0,Not_Canceled
HTL22450,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
HTL22451,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,8,7,Online,0,0,0,75.0,1,Not_Canceled
HTL22452,1,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,4,21,Aviation,0,0,0,110.0,0,Not_Canceled
HTL22453,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,2017,12,26,Offline,0,0,0,55.0,1,Not_Canceled
HTL22454,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0,Not_Canceled
HTL22455,2,0,2,2,Not Selected,0,Room_Type 1,198,2018,7,31,Online,0,0,0,62.18,1,Not_Canceled
HTL22456,2,0,0,1,Not Selected,0,Room_Type 1,153,2018,7,29,Online,0,0,0,94.5,1,Not_Canceled
HTL22457,2,0,1,1,Not Selected,0,Room_Type 1,151,2018,8,13,Online,0,0,0,103.5,0,Canceled
HTL22458,1,0,0,1,Meal Plan 2,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,84.0,0,Not_Canceled
HTL22459,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,1,23,Online,0,0,0,67.5,1,Not_Canceled
HTL22460,3,0,0,4,Meal Plan 1,0,Room_Type 4,41,2018,6,8,Online,0,0,0,150.3,0,Canceled
HTL22461,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,4,22,Online,0,0,0,121.0,2,Not_Canceled
HTL22462,2,0,1,2,Meal Plan 1,0,Room_Type 1,55,2018,2,5,Online,0,0,0,59.28,1,Not_Canceled
HTL22463,2,0,2,1,Meal Plan 1,0,Room_Type 1,19,2017,12,5,Online,1,1,0,69.0,0,Not_Canceled
HTL22464,2,0,0,2,Not Selected,0,Room_Type 1,5,2018,2,26,Online,0,0,0,81.0,1,Not_Canceled
HTL22465,3,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,7,26,Online,0,0,0,137.7,0,Not_Canceled
HTL22466,2,0,2,2,Meal Plan 1,0,Room_Type 1,4,2018,4,8,Online,0,0,0,112.5,1,Not_Canceled
HTL22467,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,20,Offline,0,0,0,75.0,0,Not_Canceled
HTL22468,3,0,0,2,Meal Plan 1,0,Room_Type 4,94,2018,7,13,Online,0,0,0,137.7,0,Not_Canceled
HTL22469,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
HTL22470,3,0,1,2,Meal Plan 1,0,Room_Type 1,106,2018,6,17,Online,0,0,0,159.3,0,Canceled
HTL22471,2,0,1,0,Meal Plan 1,0,Room_Type 4,253,2018,9,19,Online,0,0,0,115.2,2,Canceled
HTL22472,0,2,0,2,Meal Plan 1,0,Room_Type 2,187,2018,7,7,Online,0,0,0,86.5,1,Canceled
HTL22473,2,0,2,1,Not Selected,0,Room_Type 1,46,2018,4,3,Online,0,0,0,107.1,0,Not_Canceled
HTL22474,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,6,10,Offline,0,0,0,120.0,0,Not_Canceled
HTL22475,1,0,0,3,Meal Plan 2,0,Room_Type 1,85,2017,9,30,Offline,0,0,0,100.0,0,Not_Canceled
HTL22476,2,0,2,2,Meal Plan 1,0,Room_Type 4,17,2017,10,2,Online,0,0,0,121.75,1,Not_Canceled
HTL22477,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
HTL22478,2,0,0,1,Not Selected,0,Room_Type 1,8,2018,5,25,Online,0,0,0,119.0,0,Not_Canceled
HTL22479,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
HTL22480,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled
HTL22481,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,5,2,Online,0,0,0,126.9,0,Canceled
HTL22482,2,0,2,1,Meal Plan 2,0,Room_Type 1,19,2018,3,27,Offline,0,0,0,53.5,1,Not_Canceled
HTL22483,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,87.0,0,Not_Canceled
HTL22484,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117.0,1,Canceled
HTL22485,2,0,0,3,Meal Plan 1,0,Room_Type 1,38,2017,10,6,Online,0,0,0,94.5,1,Not_Canceled
HTL22486,2,0,0,2,Meal Plan 1,0,Room_Type 4,111,2018,8,11,Online,0,0,0,127.8,0,Not_Canceled
HTL22487,2,0,2,2,Meal Plan 1,0,Room_Type 4,60,2018,3,12,Online,0,0,0,63.49,1,Not_Canceled
HTL22488,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,2,16,Online,0,0,0,85.0,1,Not_Canceled
HTL22489,2,0,0,2,Meal Plan 1,0,Room_Type 4,11,2017,12,11,Complementary,0,0,0,0.0,1,Not_Canceled
HTL22490,2,0,2,2,Meal Plan 1,0,Room_Type 1,64,2018,2,12,Online,0,0,0,73.95,0,Canceled
HTL22491,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,8,28,Online,0,0,0,111.83,1,Not_Canceled
HTL22492,2,0,0,3,Meal Plan 1,0,Room_Type 1,4,2018,1,12,Online,1,11,4,80.3,1,Not_Canceled
HTL22493,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,2,26,Online,0,0,0,70.04,1,Not_Canceled
HTL22494,3,0,1,1,Meal Plan 2,1,Room_Type 4,100,2018,5,14,Online,0,0,0,219.6,2,Canceled
HTL22495,2,0,2,1,Meal Plan 1,1,Room_Type 1,49,2018,6,26,Online,0,0,0,116.7,1,Not_Canceled
HTL22496,2,0,0,1,Not Selected,0,Room_Type 1,205,2018,9,15,Online,0,0,0,116.1,0,Canceled
HTL22497,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110.0,1,Not_Canceled
HTL22498,1,0,0,2,Not Selected,0,Room_Type 1,22,2018,9,15,Online,0,0,0,139.0,2,Not_Canceled
HTL22499,2,1,1,0,Meal Plan 1,0,Room_Type 1,2,2018,9,11,Online,0,0,0,175.0,1,Not_Canceled
HTL22500,1,0,2,5,Meal Plan 1,0,Room_Type 1,88,2018,9,3,Offline,0,0,0,85.0,1,Not_Canceled
HTL22501,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52.0,1,Not_Canceled
HTL22502,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled
HTL22503,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
HTL22504,2,0,0,2,Meal Plan 1,0,Room_Type 1,58,2018,4,7,Online,0,0,0,105.3,1,Not_Canceled
HTL22505,3,0,1,3,Meal Plan 1,0,Room_Type 4,141,2018,8,22,Online,0,0,0,135.45,0,Not_Canceled
HTL22506,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
HTL22507,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2018,2,23,Online,0,0,0,73.95,1,Not_Canceled
HTL22508,2,0,0,1,Not Selected,0,Room_Type 1,30,2018,5,21,Online,0,0,0,116.1,0,Canceled
HTL22509,1,2,1,0,Meal Plan 1,0,Room_Type 1,36,2018,7,25,Online,0,0,0,161.1,2,Not_Canceled
HTL22510,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,2018,2,10,Offline,0,0,0,60.0,0,Not_Canceled
HTL22511,3,0,1,4,Meal Plan 1,0,Room_Type 4,79,2018,7,11,Online,0,0,0,139.5,0,Not_Canceled
HTL22512,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,2017,9,3,Online,0,0,0,80.85,1,Not_Canceled
HTL22513,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
HTL22514,2,0,2,2,Meal Plan 1,0,Room_Type 2,108,2018,4,16,Online,0,0,0,75.76,0,Not_Canceled
HTL22515,2,0,2,3,Meal Plan 1,0,Room_Type 1,93,2018,3,17,Online,0,0,0,73.95,1,Not_Canceled
HTL22516,2,0,1,0,Meal Plan 1,0,Room_Type 2,31,2018,1,3,Online,0,0,0,71.52,1,Not_Canceled
HTL22517,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled
HTL22518,3,0,1,3,Meal Plan 1,0,Room_Type 1,59,2018,4,4,Offline,0,0,0,105.0,1,Not_Canceled
HTL22519,2,0,1,0,Not Selected,0,Room_Type 1,1,2017,8,9,Online,0,0,0,89.0,0,Not_Canceled
HTL22520,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,9,28,Complementary,1,0,3,0.0,1,Not_Canceled
HTL22521,2,0,1,2,Meal Plan 1,0,Room_Type 1,128,2018,3,18,Online,0,0,0,67.22,0,Not_Canceled
HTL22522,2,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,6,17,Complementary,0,0,0,0.0,0,Not_Canceled
HTL22523,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
HTL22524,2,0,2,5,Meal Plan 1,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,80.0,0,Canceled
HTL22525,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2017,11,18,Corporate,0,0,0,75.0,0,Not_Canceled
HTL22526,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2017,9,11,Online,0,0,0,105.0,2,Not_Canceled
HTL22527,2,1,2,2,Meal Plan 1,0,Room_Type 1,44,2018,4,29,Online,0,0,0,137.14,2,Not_Canceled
HTL22528,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,2018,5,19,Offline,0,0,0,110.0,0,Not_Canceled
HTL22529,2,0,2,2,Not Selected,0,Room_Type 1,79,2018,8,26,Online,0,0,0,120.6,0,Canceled
HTL22530,2,0,1,3,Meal Plan 1,0,Room_Type 1,67,2018,5,30,Offline,0,0,0,80.75,0,Not_Canceled
HTL22531,2,2,0,1,Meal Plan 1,1,Room_Type 6,7,2018,8,6,Online,0,0,0,240.0,1,Not_Canceled
HTL22532,3,0,3,5,Meal Plan 1,0,Room_Type 1,123,2018,7,31,Offline,0,0,0,96.9,2,Not_Canceled
HTL22533,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136.0,0,Not_Canceled
HTL22534,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
HTL22535,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
HTL22536,2,0,1,3,Meal Plan 1,0,Room_Type 4,12,2017,9,7,Online,0,0,0,77.57,1,Not_Canceled
HTL22537,1,0,1,4,Meal Plan 1,0,Room_Type 4,128,2018,8,17,Online,0,0,0,122.4,0,Canceled
HTL22538,3,0,1,1,Meal Plan 1,0,Room_Type 1,221,2018,8,22,Offline,0,0,0,96.9,1,Not_Canceled
HTL22539,3,0,0,4,Meal Plan 1,0,Room_Type 4,106,2018,8,24,Online,0,0,0,152.1,0,Canceled
HTL22540,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,2017,8,26,Corporate,0,0,0,65.0,0,Not_Canceled
HTL22541,2,0,1,1,Meal Plan 1,0,Room_Type 1,149,2018,3,19,Online,0,0,0,90.0,1,Not_Canceled
HTL22542,1,0,2,0,Meal Plan 1,0,Room_Type 1,3,2017,9,27,Corporate,1,1,2,65.0,0,Not_Canceled
HTL22543,1,0,1,0,Not Selected,0,Room_Type 1,10,2018,9,12,Online,0,0,0,87.01,1,Not_Canceled
HTL22544,2,0,1,1,Not Selected,0,Room_Type 1,36,2018,2,13,Online,0,0,0,67.5,1,Not_Canceled
HTL22545,2,0,1,2,Meal Plan 1,0,Room_Type 4,46,2017,11,6,Offline,0,0,0,60.0,1,Not_Canceled
HTL22546,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
HTL22547,2,0,1,0,Not Selected,0,Room_Type 1,23,2018,1,11,Online,0,0,0,62.0,0,Not_Canceled
HTL22548,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,8,14,Online,0,0,0,191.0,1,Canceled
HTL22549,2,0,0,2,Not Selected,0,Room_Type 1,0,2017,8,19,Online,0,0,0,97.0,1,Not_Canceled
HTL22550,2,1,0,2,Meal Plan 1,0,Room_Type 1,138,2018,7,14,Online,0,0,0,121.5,1,Not_Canceled
HTL22551,2,0,2,0,Not Selected,0,Room_Type 1,14,2018,3,13,Online,0,0,0,97.0,0,Not_Canceled
HTL22552,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Offline,0,0,0,110.0,1,Canceled
HTL22553,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90.0,0,Canceled
HTL22554,2,0,0,0,Not Selected,0,Room_Type 1,33,2017,10,7,Online,0,0,0,0.0,0,Not_Canceled
HTL22555,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,Canceled
HTL22556,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
HTL22557,2,0,2,2,Meal Plan 1,0,Room_Type 4,21,2018,9,2,Online,0,0,0,141.0,1,Canceled
HTL22558,2,0,1,0,Not Selected,0,Room_Type 1,19,2018,9,25,Online,0,0,0,129.0,2,Not_Canceled
HTL22559,2,0,1,3,Meal Plan 1,0,Room_Type 4,32,2017,10,5,Offline,0,0,0,63.75,0,Not_Canceled
HTL22560,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,5,5,Online,0,0,0,156.0,0,Not_Canceled
HTL22561,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70.0,0,Not_Canceled
HTL22562,2,0,0,1,Not Selected,0,Room_Type 1,54,2018,8,26,Online,0,0,0,125.1,0,Canceled
HTL22563,1,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,90.6,0,Not_Canceled
HTL22564,2,0,0,2,Not Selected,1,Room_Type 1,5,2017,12,24,Online,0,0,0,72.75,1,Not_Canceled
HTL22565,1,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,70.0,1,Not_Canceled
HTL22566,2,0,0,1,Not Selected,1,Room_Type 1,2,2017,12,11,Online,0,0,0,94.0,0,Not_Canceled
